Assureur,Canton,Hoheitsgebiet,Année,Erhebungsjahr,Region,ClasseAge,CouvertureAccident,Tarif,TypeTarif,Altersuntergruppe,Franchisestufe,Franchise,Prime,isBaseP,isBaseF,NomTarif
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST5,FRA-2000,"271,5",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST6,FRA-2500,"244,4",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST1,FRA-300,"454,5",0,1,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST2,FRA-500,"443,8",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST3,FRA-1000,"416,6",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST4,FRA-1500,"389,4",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST5,FRA-2000,"362,4",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST6,FRA-2500,"335,2",0,0,BeneFit PLUS Telmed
0994,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K1,FRAST1,FRA-0,123,0,1,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K3,FRAST1,FRA-0,"49,2",0,1,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K1,FRAST6,FRA-500,"95,9",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K3,FRAST6,FRA-500,"28,8",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST1,FRA-300,"393,6",0,1,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST2,FRA-500,"382,8",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST3,FRA-1000,"355,7",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST4,FRA-1500,"328,5",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST5,FRA-2000,"301,5",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST6,FRA-2500,"274,3",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST1,FRA-300,492,0,1,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST2,FRA-500,"481,2",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST3,FRA-1000,"454,1",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST4,FRA-1500,"426,9",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST5,FRA-2000,"399,9",0,0,Premed-24
0994,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST6,FRA-2500,"372,7",0,0,Premed-24
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"130,3",1,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST1,FRA-0,"54,3",1,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"118,7",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST3,FRA-200,"43,5",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,107,1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST5,FRA-400,"32,6",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"95,3",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST7,FRA-600,"29,2",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"434,4",1,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"422,8",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"393,6",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"364,4",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"335,3",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"306,1",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"542,9",1,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"531,3",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"502,1",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"472,9",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"443,8",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"414,6",1,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K1,FRAST1,FRA-0,"130,3",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K3,FRAST1,FRA-0,"54,3",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K1,FRAST3,FRA-200,"118,7",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K3,FRAST3,FRA-200,"43,5",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K1,FRAST5,FRA-400,107,0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K3,FRAST5,FRA-400,"32,6",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K1,FRAST7,FRA-600,"95,3",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MEDICA,TAR-HAM,K3,FRAST7,FRA-600,"29,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST1,FRA-300,430,0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST2,FRA-500,"418,4",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST3,FRA-1000,"389,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST4,FRA-1500,"362,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST5,FRA-2000,"335,3",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MEDICA,TAR-HAM,,FRAST6,FRA-2500,"306,1",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST1,FRA-300,"499,5",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST2,FRA-500,"487,9",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST3,FRA-1000,"461,4",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST4,FRA-1500,"433,6",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST5,FRA-2000,"407,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MEDICA,TAR-HAM,,FRAST6,FRA-2500,"379,4",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K1,FRAST1,FRA-0,"123,8",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K3,FRAST1,FRA-0,"51,6",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K1,FRAST3,FRA-200,"112,2",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K3,FRAST3,FRA-200,"41,3",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K1,FRAST5,FRA-400,"101,8",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K3,FRAST5,FRA-400,"31,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K1,FRAST7,FRA-600,"91,5",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,PHARMA,TAR-HAM,K3,FRAST7,FRA-600,"29,2",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST1,FRA-300,"382,3",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST2,FRA-500,"370,7",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST3,FRA-1000,"341,5",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST4,FRA-1500,"314,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST5,FRA-2000,"287,5",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,PHARMA,TAR-HAM,,FRAST6,FRA-2500,"262,7",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST1,FRA-300,"439,8",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST2,FRA-500,"428,2",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST3,FRA-1000,"401,7",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST4,FRA-1500,"373,9",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST5,FRA-2000,"347,5",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,PHARMA,TAR-HAM,,FRAST6,FRA-2500,"319,6",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K1,FRAST1,FRA-0,"130,3",0,1,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K3,FRAST1,FRA-0,"54,3",0,1,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K1,FRAST3,FRA-200,"118,7",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K3,FRAST3,FRA-200,"43,5",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K1,FRAST5,FRA-400,107,0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K3,FRAST5,FRA-400,"32,6",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K1,FRAST7,FRA-600,"95,3",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,TELMED,TAR-DIV,K3,FRAST7,FRA-600,"29,2",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST1,FRA-300,"421,4",0,1,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST2,FRA-500,"409,8",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST3,FRA-1000,"380,6",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST4,FRA-1500,"353,6",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST5,FRA-2000,"326,6",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,TELMED,TAR-DIV,,FRAST6,FRA-2500,"301,7",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST1,FRA-300,"488,7",0,1,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST2,FRA-500,"477,1",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST3,FRA-1000,"453,3",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST4,FRA-1500,"424,1",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST5,FRA-2000,"396,3",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,TELMED,TAR-DIV,,FRAST6,FRA-2500,"368,5",0,0,FAVORIT TELMED
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"121,2",0,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST1,FRA-0,"50,5",0,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"110,4",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST3,FRA-200,"40,5",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"99,6",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST5,FRA-400,"30,4",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"88,7",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST7,FRA-600,"27,2",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,404,0,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"393,3",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"366,1",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"338,9",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"311,9",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"284,7",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"504,9",0,1,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"494,2",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,467,0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"439,8",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"412,8",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"385,6",0,0,Grundversicherung
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K1,FRAST1,FRA-0,"121,2",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K3,FRAST1,FRA-0,"50,5",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K1,FRAST3,FRA-200,"110,4",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K3,FRAST3,FRA-200,"40,5",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K1,FRAST5,FRA-400,"99,6",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K3,FRAST5,FRA-400,"30,4",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K1,FRAST7,FRA-600,"88,7",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,MEDICA,TAR-HAM,K3,FRAST7,FRA-600,"27,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST1,FRA-300,"399,9",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST2,FRA-500,"389,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST3,FRA-1000,362,0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST4,FRA-1500,"336,9",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST5,FRA-2000,"311,9",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,MEDICA,TAR-HAM,,FRAST6,FRA-2500,"284,7",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST1,FRA-300,"464,6",0,1,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST2,FRA-500,"453,8",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST3,FRA-1000,"429,2",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST4,FRA-1500,"403,3",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST5,FRA-2000,"378,7",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,MEDICA,TAR-HAM,,FRAST6,FRA-2500,"352,9",0,0,FAVORIT MEDICA
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K1,FRAST1,FRA-0,"115,2",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K3,FRAST1,FRA-0,48,0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K1,FRAST3,FRA-200,"104,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K3,FRAST3,FRA-200,"38,5",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K1,FRAST5,FRA-400,"94,7",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K3,FRAST5,FRA-400,"29,3",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K1,FRAST7,FRA-600,"85,1",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PHARMA,TAR-HAM,K3,FRAST7,FRA-600,"27,2",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST1,FRA-300,"355,6",0,1,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST2,FRA-500,"344,8",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST3,FRA-1000,"317,6",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST4,FRA-1500,"292,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST5,FRA-2000,"267,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PHARMA,TAR-HAM,,FRAST6,FRA-2500,"244,4",0,0,FAVORIT MEDPHARM
1384,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PHARMA,TAR-HAM,,FRAST1,FRA-300,"409,1",0,1,FAVORIT MEDPHARM
